userId,movieId,rating,timestamp
57475,50,4.5,1079772986
23887,1090,3,977495549
33713,595,3.5,1225612746
132465,2747,3,1011635776
125964,5060,5,913407020
73068,1387,5,973706196
8561,2108,4,1043187912
110299,208,3,1085414637
39541,8363,1,1107127117
49571,1580,4,942439500
4788,529,4,833019984
95254,2184,4,1151327954
38024,2580,4,968057570
107904,4452,3,1142651497
66534,2529,4,956601821
134657,3589,0.5,1077329661
126408,410,2.5,1140669558
26647,318,4.5,1173386226
63339,1101,4,913782396
87506,2485,3,976010552
98193,1291,4,857831673
40763,1573,4,1370439215
86636,2,2,945760968
102680,2439,4,950401185
111693,2916,5,1320975959
32549,6898,3.5,1076708937
91541,7786,4,1166940579
95947,2301,4.5,1182293033
13068,1179,3,851094917
111664,836,2.5,1075167909
34599,54286,5,1318279817
116990,1639,5,979776156
42429,55094,3.5,1286951746
43009,3499,1,956678715
111088,103755,3.5,1374697513
13763,1279,3,861641658
572,150,5,1324264879
48984,3535,2,1228691443
94118,111,4,1204762125
30220,1356,3,849281941
41924,36,4,856447125
3944,32,4,1225303903
114992,3760,5,989796239
6630,3821,3,965837763
54693,7355,4,1085456444
39619,1342,3,894422370
109905,2858,4,956587030
7210,1381,1,1019188402
117143,5945,4,1331939994
80572,1810,4,1124387402
9645,317,3.5,1059187505
12036,4366,4.5,1167266658
116047,2797,4,946004690
136521,1663,4,1112081299
49181,216,0.5,1332568234
108570,38038,4.5,1152916422
119606,5388,4,1277131955
78850,7161,3.5,1417394063
61393,1207,3,1172123740
101458,1593,3,954449481
15772,7163,2.5,1114173480
96943,2428,3,959266704
74136,91658,3.5,1422396891
65293,1704,4.5,1178153390
49634,4886,5,1416412167
25174,4816,3,1034122387
83988,2915,5,951609605
16785,1246,4,1177056426
35646,589,3,847432100
115752,2723,4,967132324
11586,4546,4,1231111710
128548,2098,3,1023375577
11513,5054,4,1148871578
30912,5745,3,1034043442
33690,8733,3,1100626986
110149,2857,2,974740105
49783,64,4,919076897
107495,2105,4,1091731248
116263,30810,0.5,1234132150
60016,6754,2,1424840156
48448,2302,3.5,1134594655
32676,1089,5,1284535637
17651,3897,4,1122592893
133950,2011,2,949958301
122735,1682,4.5,1427022390
3025,2333,1,953092969
73792,27904,3.5,1348196914
63570,3052,4,1207589923
63517,48394,4.5,1185308505
124345,733,5,968087730
78101,58,5,974989820
11494,3727,3,965505277
61099,56333,4,1212816671
135276,2987,3,1121583264
118814,7055,4,1274987285
8990,650,5,982349831
116709,95,5,840035586
117142,4973,5,1231047326
114974,539,4,1165442784
120572,5900,2,1129068438
27167,432,3,835652691
96340,317,3,1167711271
42931,6564,3,1269366507
24797,1370,2.5,1100882974
133811,4222,3,1010733186
76577,357,4,848986333
33927,4995,3.5,1170376474
77512,2004,3,1313319024
68231,1269,5,986260106
9046,4022,3.5,1171844401
55068,78574,4,1297617817
134593,63072,3,1354345741
104,2275,2,945002688
39103,1097,4,1328657915
111549,2203,5,956588628
96325,492,4,854093928
20978,3347,4.5,1112418291
7036,70,1.5,1247992301
83122,372,3.5,1165538639
88112,3175,3,1218460287
56576,1395,3,861533699
61696,1590,5,1190870888
127783,208,2,1227659693
131347,8531,2,1197442373
38347,2702,3.5,1267193597
125337,296,5,1424137910
100518,733,5,842889716
30739,1814,3,1137368466
56359,1550,2,908481183
77880,2712,1,996801965
101670,2018,3.5,1089349734
994,8622,4.5,1089145351
134641,2232,3,1323575097
114535,440,4,974963690
131554,410,3,832323198
72863,1213,3.5,1361302439
49622,1784,3,1005101111
132979,364,4,840303990
71982,2396,4,978550247
101406,1320,3.5,1091835454
16189,1682,3.5,1076029313
113854,10,4,840442921
109704,1266,3,887796976
41777,56367,1,1221954349
91351,235,2,847620326
60702,180,3,905812356
96250,2947,3,999375364
37547,1127,5,944971902
113879,51662,5,1237488580
53396,368,3,900869286
37540,2139,4.5,1415561690
65189,4734,3,1241551043
27657,1672,3,900956182
120939,344,4,1246185446
30914,4040,3,985037434
119811,2791,4,1073955957
28449,2424,3,965350578
102884,3,3,857571912
88412,27563,3.5,1131926613
122111,434,3.5,1321512605
125181,1210,5,997931376
51620,3053,3.5,1090294606
1052,5304,4,1111886957
123016,2710,4,992980292
119831,2353,4,1208596765
102244,49286,1,1194717775
121918,1961,4,1311480320
25878,830,3,843210018
100806,501,4,1393427851
49809,798,2,964806028
127598,339,4,833833543
19364,858,5,949602394
79159,33685,2.5,1128832982
109212,457,4,1133837039
130110,7147,4,1302258254
64920,86345,5,1365811512
92621,42632,3,1365030093
17267,454,5,867370961
126516,1374,4,974162586
119474,497,5,846247226
113770,60397,4.5,1239000381
50090,161,5,945452152
49280,45,3.5,1115335232
124126,5022,4,1053259722
75229,1210,2,952485963
16439,153,3,846576912
134807,29,4.5,1280566045
64242,222,3,834497886
51075,110127,4,1403897243
39208,110,5,879499790
57473,107,2,1138577847
36460,380,2,945662199
71405,1,4,880030783
107628,62,4,1054529905
43766,1292,3,852088866
112988,482,3,1037206724
10788,2701,2,1113849395
52563,5971,4,1181079797
120380,39,3,831976405
10860,6063,4.5,1061238521
85366,318,4,836937238
26793,2395,4,1308198039
28081,852,3,880060884
126670,4002,2,991632733
48597,19,3,847636482
39623,53125,4,1180555865
35232,2395,4.5,1056831191
65871,41285,4.5,1297025850
117409,2116,4,1196119636
107021,55820,4,1225315916
102001,44694,4.5,1176559161
11566,1293,3,1021656739
131347,1042,2.5,1138737980
775,5917,4.5,1113814524
137893,2353,3.5,1229661721
104029,912,4,1333868420
83120,2991,3.5,1141675118
88122,8033,4.5,1136770358
1406,1213,5,1135112379
42065,588,4,849103511
119598,3253,4,974308491
100434,858,5,1052047759
98292,12,4,913363806
18145,4980,3.5,1100056831
64402,500,3,825638400
34636,208,2,837937320
44030,541,4.5,1424272293
67099,5582,2,1032509629
95155,11,5,1004560115
57199,71466,3,1342378552
20988,4703,4,1015461093
90763,5459,2,1140761574
114738,455,3,840023664
59707,60069,4.5,1346637105
134682,497,3,1369449867
72006,223,5,951112746
2836,265,4,828983670
75634,2115,5,941558560
14162,1101,4,1138979661
48216,2078,4,946008371
83331,14,3.5,1098484614
81551,5008,4.5,1232318205
11101,6350,4,1085369243
103793,1954,4,1378896622
46465,16,4,1213079544
120668,2502,4,1151057992
79460,5267,3.5,1118275538
58571,2067,4,974872347
19617,355,3,840288333
103898,125,3.5,1107390300
15544,55995,2.5,1200341721
95384,6539,3,1206315509
5450,41569,3,1179662481
101999,1592,1,1018097021
64135,63131,4,1326066898
56379,2973,3,996863375
135425,2924,3,1086522697
136531,360,3,834129496
48733,1597,3,898006267
132670,2431,4,1364263795
81556,111,5,965162852
135186,31804,3,1319761180
96955,590,3.5,1382546992
5888,2671,4,1114387450
136148,1035,2,1112670236
34518,3401,2,1039374038
84343,1777,4.5,1285460247
87343,1020,3,1113454460
136897,4308,3,1107557702
42361,349,3,869065210
53646,69,5,1019585277
76420,71535,3.5,1410638619
131571,17,3,941467398
9389,420,2,1283810385
127583,316,4,827887704
86118,405,0.5,1117848299
130559,1396,4,1136516826
136455,3717,3.5,1239739404
66601,5650,0.5,1088742164
63530,257,3,833576467
7633,4571,2,1169949382
17524,16,4,1109606217
59613,1721,2,1219098072
88275,1196,5,1257179288
79812,59315,4,1328475248
14131,58025,3.5,1225676579
118191,1207,1,1121054312
67569,8800,4.5,1164151337
82716,1676,2,969831103
104789,2706,2,1107385146
111522,1240,3,1178923043
93762,1380,4,1118708802
92700,30749,3.5,1194661239
13477,231,4,846619921
93393,1221,4.5,1337196077
67544,920,2.5,1200186152
108000,1304,5,973391925
28625,2580,5,1355468575
117395,38061,4,1144292322
106487,423,1.5,1064947362
133372,40959,3,1219375561
56616,4306,4,1042796037
105059,2046,4.5,1177852908
55117,364,4,842127618
27426,6874,4.5,1314874988
47282,3823,3,978657518
76281,6663,3.5,1339014548
41818,673,2,1131167076
19015,1674,5,939468858
93140,2109,3,967674208
8488,2467,3.5,1136157128
92433,4378,3,1000434903
42540,2710,0.5,1148286198
133292,79132,3.5,1292972830
77779,3871,4,969026611
114076,259,3,837109307
42569,3646,0.5,1085803205
76068,33794,3.5,1200084946
28649,1535,3,879096688
99276,1251,4,962550562
31838,2096,4,940791908
103272,3498,3,986393479
128555,2654,4,994642649
16514,745,3,1099010436
79531,5843,3,1036530418
85436,3986,2.5,1091630154
7219,45722,4,1303780625
131830,2989,4,1360445581
63883,71252,2,1425133825
46107,594,4,1005344150
95395,4343,3,1337184505
5412,5254,3,1034366290
15683,1027,4,869336572
86676,2505,5,1092288534
39744,2402,3,944919761
39766,8207,4,1189778626
84306,308,5,1149349917
51198,102880,2,1375018787
94673,3156,3,996461659
13509,7438,1,1308629711
101424,2599,5,951175543
15786,2857,4,957984103
33402,240,5,974844797
56842,7044,3.5,1070662114
134350,165,2,834673386
40721,127270,3,1422750731
37250,86644,3,1310283475
107126,47099,4,1199719092
72381,6764,2,1419259897
78491,2617,4,1010094339
51965,2011,3.5,1216418705
131326,1210,3.5,1228369398
77721,551,3,833102810
42796,533,4,835387475
97297,1721,3.5,1334691077
69724,7373,3,1111530231
132501,1222,5,1078436410
15881,6016,3.5,1265499454
11437,912,3.5,1301139570
17319,4159,4.5,1176116741
87746,2005,4,1086999236
101544,1732,4.5,1100740423
5007,2144,5,1001819307
8098,3578,3.5,1265008678
71796,3593,2,999980734
110061,778,4,1157586108
39699,480,4,844343263
15635,3477,2,1041465608
41140,3078,5,968850994
110073,318,5,950884949
92522,1288,3,859664348
99537,2971,3,948659032
124280,7325,3,1099825081
12193,2770,0.5,1290269268
7783,2628,3,1301204918
136989,8360,2.5,1134522006
7194,553,4,1118793259
2915,933,4,1056041076
127332,31,4,948383001
102263,546,3,837175826
21349,2717,3,953074542
110118,5528,4,1074570734
88175,18,4,844793385
68908,1991,1,981754832
50637,1025,2,1300063902
89831,1199,4,866928660
118348,380,2.5,1203463006
2354,124,4,850053014
75841,1276,3.5,1299614581
95456,1136,4.5,1060635875
4048,968,5,1042261769
21787,1262,4.5,1146089053
40510,3555,4,996271290
53500,4105,4.5,1087777193
68497,2002,4,1012460850
84377,1280,5,1008998159
68812,4643,4,1424458448
107326,5876,5,1041647800
123951,2371,4,943616296
7617,1198,3.5,1108148216
87370,2474,4,961128302
4567,163,3,842037299
25614,36,3.5,1282803841
35230,3044,4,977536195
32716,260,4.5,1272390627
132772,3429,5,962499898
80928,1196,2,995145698
10165,1353,4,969644951
76153,47999,3.5,1425087593
31802,2926,2,986355804
103227,2329,5,1376712346
51447,6934,3.5,1426868868
51829,186,1,839425978
106109,783,3.5,1063318211
123754,330,3,975438070
133180,1278,5,943452063
43257,260,4,1184732008
41017,3173,4,1173745290
40089,2028,5,1044480247
62644,2384,4,1047012653
99150,1,4,1106858965
37503,2734,3,1005967275
69787,6385,4.5,1385314615
8867,1047,3,852389945
53646,1210,4,1013394824
105059,52644,3,1178449855
106004,55946,2.5,1399191213
53123,5140,3,1048892857
84509,3357,3,975797107
32030,485,2.5,1133046253
74777,951,4,944243673
121379,1080,4,1055524065
126954,8596,2.5,1090746765
111554,2947,2,1125650363
94628,33166,3,1144698088
80092,25994,3,1277186249
111410,165,5,847740814
17556,4344,3,1011256001
37560,368,3,837784161
40303,4776,4,1017795935
77629,5941,2.5,1424300810
58398,4368,3,993421633
93382,3480,4,965275739
92928,1485,3.5,1281048559
45346,68324,4,1301259913
132485,2571,4.5,1147035127
14151,597,3,833893535
132052,33794,1.5,1192628148
116498,4321,4.5,1165721059
73941,7210,4,1077654645
96534,1213,5,862157694
33075,464,3,969583799
65431,848,2,968368336
114836,2692,5,975194006
113839,5378,2.5,1263045026
92233,653,3,837236035
73319,2716,4,1100416631
44970,3717,1,1048797372
115928,6141,3.5,1112592872
37890,914,5,1171228846
137642,834,3,979072495
108389,586,5,1063853032
54723,1266,3.5,1162966371
46729,7162,5,1193711642
103362,58559,4.5,1254550420
10519,457,4,1171223783
113663,2012,4,964326095
23192,329,5,835414107
64848,1291,5,1189696704
26475,69406,3.5,1249363457
89495,58437,3,1427323944
91570,1136,5,863602962
41713,357,4,1111545050
131061,4630,2.5,1085324655
35716,1219,3,1304551977
46859,2321,3,965722902
1763,3424,4,1113429157
3272,1527,4,1011917569
89878,356,2,938936126
10412,4121,3.5,1113115667
113113,475,1,862012479
128893,1237,2,1047315550
45107,3702,4,1397405624
15312,33794,4.5,1119400536
47042,2858,5,970511829
50656,2732,5,1052862136
53905,27721,4.5,1187530816
73260,8961,5,1276381167
8727,1148,0.5,1420680347
51298,1680,4.5,1323350869
66887,3358,4,951691018
112988,3654,3.5,1136038969
7835,4367,2,1131616258
60978,1212,5,976141086
74126,19,3,1182186551
33713,42007,2,1177930911
14881,444,3,832528742
114552,2324,5,972403782
66416,4571,4,1306101376
134504,593,3,843207323
82630,3269,4,952372893
93124,5015,2,1043500216
41166,3081,4,1052023158
4826,3175,4,1264979657
108345,619,5,850132548
91179,437,1,1007780381
103641,2296,3,1050596348
51639,6377,3.5,1147037781
67315,1200,4,992381755
45047,8529,4,1090683378
97891,82242,4.5,1292689026
11348,1784,4,1167999161
130173,68157,4,1308530122
13717,194,4,845915326
8121,1221,4.5,1237502951
135196,2502,4.5,1106335654
84064,3114,5,950154502
66011,64197,4.5,1277321041
128189,637,1,854437268
131961,2004,1,1114394270
87861,4776,4,1111589548
30503,344,3.5,1185576560
121115,349,3,968084384
64271,924,5,1331068075
100781,2066,4.5,1114080607
88697,1127,5,1037030950
54287,69951,3.5,1333398188
32201,2724,2,1112886041
75299,32009,1,1145603615
130398,47610,4,1239982272
20873,5956,4,1112419190
18907,2948,3.5,1286236606
127548,1210,2.5,1093712854
110525,1387,4,1118221449
69714,457,5,841443884
40779,7360,2.5,1420881570
49033,1119,3,862493618
69447,49530,4,1286999121
75221,66297,5,1420347099
306,6502,4.5,1084897033
70282,5902,5,1074476912
48382,6934,4.5,1125867878
124993,1196,3,980537453
6910,39,4,994269960
30240,4976,4,1115092195
71844,5669,4.5,1111980113
67105,1255,3.5,1155772965
27010,2987,3.5,1287262123
74705,3948,4,1213917891
87703,7669,4.5,1353823114
133915,2716,3.5,1281117498
107710,1265,3,1363375044
113029,2692,4.5,1100276502
101165,1269,4.5,1302566219
116900,4821,3,1382906907
105352,2023,5,1151746319
91376,339,5,842137118
99611,6539,2,1280509292
113129,72489,4,1261470429
45888,5536,2.5,1095633306
42566,99114,4.5,1361814640
78501,111,4.5,1408188732
30116,329,1,1077232270
63762,26614,4.5,1225312761
109883,3203,4,955132972
92466,898,4,972601691
61991,2797,3,1115993449
135033,5938,2,1078794752
74737,79185,4,1281721721
47440,1,4,1214714979
112815,47,4,845913116
82215,34,3,840612963
44678,2020,5,998941314
35247,49272,3.5,1284282094
105863,1073,3,992355426
72210,3812,4,991873796
79393,1947,5,979347584
62725,6534,2,1091540929
42414,76251,3,1357154946
30914,3198,4,985040180
118715,830,5,1296110889
70889,2302,4,1025361055
118730,185,5,833942174
89670,3671,4,1107539087
100306,2396,4,992571420
31096,1193,4.5,1093662933
28611,232,4,1030301850
75061,1214,4.5,1225545857
121739,6807,4,1085495289
46265,4914,4,1163783537
15525,44204,0.5,1163220604
49754,2514,4,1216153616
9230,3032,4,1112334615
56091,589,3,842551172
101397,87222,4.5,1353032593
115350,1285,3,974841727
70169,2291,3,975860830
97195,6242,3.5,1136617215
73236,881,1,865277085
117066,1608,3,1413793708
78962,780,1,845345925
126127,4973,4,1118271511
95944,4995,4,1225304866
49114,2683,4,945050944
5046,2152,1,1005323138
84147,590,3,837553182
74905,29,5,957219656
81487,2153,1,951290088
73940,2380,1,1089141436
66475,1196,3,943005248
11867,5319,4,1306547069
13526,165,3,901226666
40909,2858,4.5,1085482191
1729,262,4,939913965
102556,2552,3,992895305
9963,1284,3.5,1325756402
47968,16,4.5,1364143500
136116,1031,5,1048798219
73648,1358,2.5,1111534254
84100,3554,4,1011722177
63254,1876,1,1144685808
13971,1234,5,1011565941
1251,475,5,1363289934
120617,100344,4,1378484913
97957,4056,2,1103063276
112769,296,5,858877470
137037,842,2,994195839
123759,51540,2.5,1421904437
38874,6867,5,1154479307
247,594,3,1017233833
72504,6365,4.5,1201821808
22693,3257,1.5,1293972112
72012,7323,3.5,1122925547
57662,4020,2.5,1112232502
55674,457,4,902334705
62812,4233,3,1192038900
99313,4980,2,1009341571
8762,56782,0.5,1209793429
48525,2311,3,1001537564
39283,53125,0.5,1320514488
119843,2021,3,1099437118
131904,33251,3.5,1265763912
92114,380,5,945896709
11549,2302,3,941623685
71470,1704,3.5,1098467063
57270,3256,3.5,1056989253
17446,1372,1,1102746500
98871,3081,3,944901778
21678,594,4,838616976
105434,60069,5,1288215563
2024,6502,4.5,1095788497
13117,47,4.5,1377108225
100714,1291,4,1225261372
25276,150,3.5,1366695387
68643,1892,3.5,1087185556
41399,1302,3.5,1127256873
220,2291,4,1056136180
98509,6538,3.5,1059087499
68625,2571,4,1302195232
27276,1615,4,891868680
137118,53887,4,1211802917
88029,321,4,962033023
51897,1095,5,1012636591
15551,3686,3,1094148389
71010,1373,2.5,1141418776
112273,743,3,852777745
73656,5669,4.5,1112962290
19397,4878,4.5,1245531266
123556,44974,4,1231536013
109381,1041,5,986856506
72736,1704,4.5,1059683723
9544,7003,3.5,1070626564
20935,783,1,1080698824
64151,2858,5,1364162658
87135,7367,2.5,1093916978
95552,2150,5,1287346510
130630,1372,3.5,1111436030
12473,475,3,833503877
114082,357,4,839172160
30626,61132,3.5,1305943557
4635,1240,4,1394382881
39381,593,5,986494092
21137,4327,4.5,1057267848
63071,783,1.5,1271972259
104928,223,4,939049691
39692,2065,4,1003959984
122127,8340,3,1094791813
103254,2959,5,1220928532
16561,4019,3.5,1078757598
138205,4000,3.5,1284926856
67087,2411,4,1173736875
68575,5388,3,1230486253
131763,1301,2,946356679
3191,34319,3.5,1139107511
26404,2528,1.5,1071196746
99250,4332,3,992605306
108638,39,2,835938070
34028,2857,5,1196733524
64154,2000,1.5,1053912820
96378,3985,3.5,1147534068
134646,589,4,837379180
3910,1073,4,856898983
121870,1233,3.5,1229576020
50566,4638,0.5,1148734632
29069,934,3,957896752
25447,1682,4,1110161377
96772,6807,4,1318918690
19550,495,5,828551541
70312,342,2,1091557786
132150,3481,3.5,1060019634
86941,157,3.5,1119657698
79544,423,4,965674771
110993,2985,4,976465990
110620,468,3,834444313
89995,317,3,850385726
132546,260,5,860399209
91400,508,4,1076518943
43733,2107,4,952395782
74662,551,4.5,1236989387
90138,1219,3,1120488947
46594,345,4,848996158
58650,1488,3,948479435
14680,1193,3.5,1287165732
100126,8798,5,1120734411
119407,116,4,979210260
131651,2060,5,1106030697
14735,1350,3.5,1069629148
43594,2006,3,916820235
83728,2006,4,1010080329
5347,48997,3,1332180053
28609,6948,0.5,1110003331
33575,1681,2,1226218869
81518,3699,4,963766533
130622,37729,3,1288434252
120572,103335,3.5,1386969844
50746,2300,4,1019651500
105787,2300,2,1237071364
9720,454,3.5,1418538070
71326,1661,4,1338044960
74019,524,4,1148795812
68650,1370,3,1232217345
90143,2161,4,975956038
79438,3911,3,1305992320
33082,4378,2,1028390262
28333,1544,4,953509314
123725,44191,4,1333842486
137525,6860,3.5,1224697977
48770,73017,3.5,1424423640
111100,1707,1.5,1108085570
51266,5254,3,1093861355
91130,735,5,850488351
39880,31410,4.5,1202383890
21179,8372,2,1261628885
121916,58299,2.5,1269647114
520,44195,5,1180326678
100801,1127,3.5,1102683823
99883,6403,3,1154229711
4476,1,5,960304768
135771,44828,4,1337928257
22166,2926,4,1043127947
136247,1345,3,1072254009
37925,724,1,1106885504
137462,710,4,945131705
127761,5152,5,1142938297
54458,19,4,1136852386
91251,1682,3.5,1287947455
85354,367,1,845589390
22385,3633,5,965671890
59491,6157,3,1137876924
11860,2858,5,1380814071
131904,1178,4,1349916893
111386,69481,4,1287437807
56847,1089,2,1013645363
46942,3793,3,974433020
48189,527,4,1126708470
59954,3273,4,967438959
38094,168,2.5,1185065670
108599,2006,3,1049603292
112988,5135,4,1033912543
50566,34048,3,1148736176
72402,4022,4.5,1092671048
14604,1466,4.5,1072881696
100649,953,3.5,1384451938
99211,1722,3.5,1089436162
104809,1036,4.5,1142534221
18558,1258,4,1363896728
129478,2412,1,974758099
54443,3635,4.5,1103837061
66617,322,2,997658089
128076,246,5,940979993
42429,47610,4,1205204591
115053,379,2.5,1089824810
50661,2174,3.5,1328977791
11256,1541,1.5,1364304721
82734,4226,4.5,1308517187
53208,1086,5,940698890
21152,2985,2.5,1075829265
85620,1831,3,1097169315
87541,1688,4,885745734
48955,5502,4,1044924845
36938,68954,5,1301549414
18203,356,5,845401961
135561,3697,3,974698415
115028,253,4,1030761826
22646,86898,3,1327416880
20294,1653,4.5,1059203381
75655,5,3,866210030
40415,2011,4,931308544
105395,5060,2,1349299983
75392,1080,3.5,1321760907
119394,1265,3.5,1190947339
71778,904,5,1184091787
39240,116797,3,1425245808
60135,1529,1.5,1313989579
80886,2790,2,941419101
24671,1968,3,1068339492
78842,6957,3,1121003580
108886,608,3.5,1149015379
103203,4128,3,1019584698
114427,434,2.5,1366522322
112455,1213,5,942860808
20246,153,2,1378396550
60950,2524,3,956553560
52681,3060,4,1129815655
40647,18,3,845396829
100770,531,2.5,1300692802
27460,8167,4,1111892791
133072,3361,3,1022771121
55108,1249,4,962798862
13064,1327,3,1328637639
101155,2712,4,1144058237
84824,8957,4.5,1201529388
121023,1617,3,1048878975
25825,3179,4,992854468
1523,104,2,1112254526
42168,858,5,942408405
115257,3703,1,981495678
86518,21,3,945192427
57248,2336,4,1089615785
69375,593,4.5,1174505964
130311,592,4.5,1234479415
72508,3740,4.5,1099246602
96242,1358,4,915281909
63939,3793,3.5,1303761490
102850,500,4,1235116729
116640,788,3,836837828
86173,1405,3,864677109
38988,2687,1.5,1111116892
24594,3257,1,1348312533
100992,1262,4.5,1238315074
22352,6796,2.5,1336525097
61714,2269,3,995734364
69021,7164,4,1090882246
86808,158,3,832453480
66339,3334,4,951708536
40880,8014,3.5,1187063963
33178,3752,0.5,1132605382
37628,1207,3,1271889246
67443,52967,3.5,1197007132
81267,507,3.5,1117614780
9087,6931,4.5,1162762994
43756,1544,3,1174646892
109900,12,3,1045500008
78340,1376,3,940270618
98735,3081,4.5,1172537161
85893,31410,4,1349877299
113808,745,5,835074040
105427,1617,3,959880400
135505,73808,4.5,1379968120
129669,2409,1,985070373
61678,2123,5,1422051840
113350,69122,3.5,1332942503
82403,204,3,848761452
44534,2671,2.5,1134784398
45699,205,4,833557168
59883,3275,4,1112675022
86630,7091,4,1076279825
75073,592,3,844712446
81703,349,4,1354415345
87611,555,2,829218859
81756,527,5,843464613
4189,1608,3.5,1152565642
76024,1673,3.5,1299347023
55197,2497,2,1293033930
70743,2762,4,1379400297
126072,65601,1,1370333103
54730,2067,3,1261629314
92928,2594,4.5,1281134685
77907,2,5,847266295
12015,47,5,941547971
5303,37727,3.5,1146316741
107408,2018,2,1078884331
13141,799,4,1058835571
11330,7022,4,1118573627
127288,5,3.5,1120277361
135162,3000,4,1074815504
89788,4973,5,1111725492
10443,2549,1,1279321560
43525,5956,3,1171756226
80141,6183,3.5,1054184308
68788,8957,3,1420430146
81257,2360,3.5,1229618814
112973,39292,4,1172766019
22027,329,4,1023751563
130622,1203,4.5,1288597372
37016,2531,3,1108975369
13944,778,4.5,1205010897
3731,3362,3,1275178340
46262,1732,2,1212782205
82811,1357,4,1328175001
17996,32892,3.5,1200086299
92179,593,3.5,1129748903
85134,455,3,957783655
1042,2290,2.5,1058394107
38487,1254,4.5,1377809484
16167,27773,4.5,1217006974
115657,7458,2.5,1416715378
76427,1004,3.5,1102942853
104094,1625,4.5,1401551239
95336,3959,2.5,1082866686
59477,4362,1.5,1136976243
81440,1756,5,1018231875
23583,40815,4,1134707948
35167,4148,2,986514299
88032,168,2,1175559183
2344,365,3.5,1117546814
106441,4638,4,1003158545
126845,1682,3.5,1134621678
54773,480,3,899160876
42805,2844,4,1051999500
49212,44665,3.5,1151696922
25438,2997,5,945896443
26056,1301,2,1281151398
86861,7062,3.5,1277310986
19926,1732,5,971384203
108599,3844,4,1049606109
127484,5218,4,1026144218
39969,110127,1,1407048249
36391,2677,2,1356925555
122876,3302,4,967434166
23676,6539,5,1060708728
99634,7669,3.5,1331291148
70451,329,4,828361965
17305,84392,5,1405812683
128739,3201,3.5,1187705223
94259,4310,1,1037352254
109202,8950,4,1158456968
127626,2918,3.5,1161873335
71315,50872,5,1206488046
38823,912,3,944975784
78141,2161,4,945134516
51980,4226,4,1406282012
88878,288,3,843302110
113081,2951,4.5,1247117100
115870,1707,1,1079273017
74305,3863,1,995664199
115334,4214,4,1188570994
9930,277,4,977434817
121702,527,5,845105861
25503,2459,1,1244856051
82788,1304,4,1223154452
13991,2795,5,965415446
80738,3911,4.5,1225147218
78564,107573,2.5,1388219086
137046,26270,3,1271370637
108544,3316,2,1218054075
99197,750,3,944964858
1044,247,5,836402225
121444,2763,2.5,1268208270
9002,282,3,841174760
45288,48385,5,1244727416
55775,2735,4,995904972
119756,4027,3,1136683550
67715,1060,5,939672286
64144,2348,4,944071512
7,3004,2,1011208700
41486,5919,5,1388447121
36293,1201,3,1218047102
76737,5021,5,1048889743
37381,2411,2.5,1119988775
7013,924,2.5,1398825792
24047,454,3.5,1087972038
9919,51935,3.5,1419133287
94908,434,3,844202438
60823,4086,4,1042828016
27252,5128,3.5,1225778124
105836,1093,4,1000932726
14007,912,5,1056719362
11865,7937,5,1201255808
63111,2539,3,966928062
19359,8622,5,1299489014
88065,26688,1.5,1299374089
114406,1255,2.5,1291059586
40283,5299,3.5,1197131659
130325,1617,2,1151349217
59197,4231,3,1150299116
89262,1136,3.5,1230784490
47237,22,4,1078940546
129525,1653,3,1017242460
31395,2117,3,963513828
130827,2762,4.5,1191069351
5314,1090,3.5,1081724794
66060,161,4,1036200952
12733,3911,3.5,1234720617
121813,1003,5,860709047
57716,88593,3,1368421172
70346,53996,2.5,1214331334
84231,4054,2,1013545738
122436,288,5,900963955
5729,1409,5,913918249
104978,2761,4.5,1401098043
72248,3996,4,992635307
69123,3513,4,1299125766
29803,156,4,851017575
86529,1932,2.5,1052980009
32651,52281,3.5,1337717526
53336,594,4,1272549175
14916,3272,3,1385281570
51534,3977,3,1019095249
101155,29,3.5,1209678447
102954,112623,4,1426403058
135505,135,3,1164895483
102974,59103,3.5,1282556667
112682,1961,4,1042235192
100464,3499,4,1330415377
32935,1441,4.5,1111741951
130796,4270,2,1396301253
29568,1573,4.5,1228469911
8636,1150,4.5,1174277894
57971,3252,4,1032352049
103986,49280,3,1196033465
52617,36525,5,1222846561
59931,7719,3.5,1085539550
126475,1196,5,1035774517
70072,49272,4,1242028843
82644,2699,3,1234746624
60023,1459,4.5,1189329699
136085,597,5,843824923
122995,3360,5,1028607821
79006,225,4,833393235
75841,26188,4.5,1299606369
90914,109673,0.5,1395705627
8660,587,2,953813879
107720,2541,3,1047071031
7415,2000,4,1138639010
12040,2139,4,1200241585
134238,1580,4,938851447
45181,4808,4,1001967932
122758,1983,4,1274859054
73835,364,3.5,1221037390
29152,2710,3,949970975
93868,377,4,838893681
63281,344,3,844018789
126075,2712,4,1328313760
95031,527,5,834991229
63312,648,4.5,1113216247
21720,40815,4.5,1133313488
107485,1198,3,1285001990
88702,5477,4,1031455190
88445,27706,4,1174036998
108381,5060,4.5,1152404022
71928,5903,1.5,1247485467
33610,50068,2,1345565370
31802,1617,4,974700376
133798,1208,3.5,1116978437
8713,3028,2,945539030
44220,367,3,1044483289
120955,58559,3.5,1236691608
99007,778,5,1076304342
28238,33145,2.5,1155954982
102001,2424,2.5,1134482840
100759,3676,5,992555205
119798,2115,3.5,1250450066
120395,3000,4,1115065014
118806,3483,3,1404641142
27209,1213,5,938883784
